state,temporal_unit,date,metric,futurerevision,buprenorphine,naloxone,naltrexone,buprenorphine_brand,buprenorphine_generic,naloxone_brand,naloxone_generic,naltrexone_brand,naltrexone_generic
NM,annual,2013-01-01,adjmedamt_gb,no,0.0,0.0,0.0,2343262.718505859,890164.6985473633,0.0,461.7177047729492,23801.98046875,51742.07501220703
NM,annual,2013-01-01,adjmedamt_percap,no,9791.099595457332,1.398121389264975,228.75397392804058,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2013-01-01,rx,no,14404.0,103.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2013-01-01,rx_gb,no,0.0,0.0,0.0,9701.0,4703.0,1.0,102.0,54.0,844.0
NM,annual,2013-01-01,rx_percap,no,43.616565452857984,0.3118929631799758,2.7192221450060026,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2014-01-01,adjmedamt,no,6425559.608093263,2426.299511909485,107885.4906005859,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2014-01-01,adjmedamt_gb,no,0.0,0.0,0.0,4744344.219116211,1681215.388977051,0.0,2426.299511909485,14247.29296875,93638.19763183594
NM,annual,2014-01-01,adjmedamt_percap,no,15522.408295656218,5.861281190820104,260.6220681806755,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2014-01-01,rx,no,32274.0,135.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2014-01-01,rx_gb,no,0.0,0.0,0.0,22598.0,9676.0,0.0,135.0,51.0,1989.0
NM,annual,2014-01-01,rx_percap,no,77.96522573738417,0.326123364768757,4.928086400950106,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2015-01-01,adjmedamt,no,8575957.309387207,31342.70636239648,190493.400390625,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2015-01-01,adjmedamt_gb,no,0.0,0.0,0.0,7163994.107421875,1411963.2019653318,0.0,31342.70636239648,52486.3720703125,138007.0283203125
NM,annual,2015-01-01,adjmedamt_percap,no,17769.50371576155,64.94252677295843,394.7049949005793,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2015-01-01,rx,no,42465.0,915.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2015-01-01,rx_gb,no,0.0,0.0,0.0,33065.0,9400.0,0.0,915.0,75.0,3124.0
NM,annual,2015-01-01,rx_percap,no,87.98807504135449,1.8958928214491781,6.62837282602833,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2016-01-01,adjmedamt,no,10753890.93792725,125641.4716796875,291485.50952148443,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2016-01-01,adjmedamt_gb,no,0.0,0.0,0.0,8764096.32043457,1989794.617492676,18123.330078125,107518.1416015625,93620.8359375,197864.6735839844
NM,annual,2016-01-01,adjmedamt_percap,no,20770.27610450476,242.66640530635817,562.9808362544546,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2016-01-01,rx,no,51101.0,2431.0,4546.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2016-01-01,rx_gb,no,0.0,0.0,0.0,37072.0,14029.0,206.0,2225.0,121.0,4425.0
NM,annual,2016-01-01,rx_percap,no,98.69747474125616,4.6952811314063085,8.78023365831883,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2017-01-01,adjmedamt,no,12486763.095825199,292084.3210372925,279894.2686767578,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2017-01-01,adjmedamt_gb,no,0.0,0.0,0.0,10972133.40802002,1514629.687805176,252378.6520996094,39705.66893768311,106365.1875,173529.08117675778
NM,annual,2017-01-01,adjmedamt_percap,no,23244.082215052462,543.7143253072932,521.0225694775701,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2017-01-01,rx,no,61946.0,3320.0,5138.0,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2017-01-01,rx_gb,no,0.0,0.0,0.0,45816.0,16130.0,2453.0,867.0,132.0,5006.0
NM,annual,2017-01-01,rx_percap,no,115.3123436269121,6.180172744670327,9.56437577172173,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2018-01-01,adjmedamt,yes,15184085.16509062,688548.9813373154,344158.78279709123,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2018-01-01,adjmedamt_gb,yes,0.0,0.0,0.0,13534458.08888214,1649627.0762084732,660641.1933441965,27907.78799311893,151784.70621207482,192374.07658501642
NM,annual,2018-01-01,adjmedamt_percap,yes,29045.76737183451,1317.131280455244,658.3443016429086,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2018-01-01,rx,yes,72764.98945241139,7088.192301219491,6575.265808068863,0.0,0.0,0.0,0.0,0.0,0.0
NM,annual,2018-01-01,rx_gb,yes,0.0,0.0,0.0,54059.435203141125,18705.55424927028,6405.834549851101,682.3577513683897,196.8931970266787,6378.372611042187
NM,annual,2018-01-01,rx_percap,yes,139.19277542698902,13.559064140484947,12.577882631232331,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2010-01-01,adjmedamt,no,131821.7980957031,63.28379821777344,6198.1148681640625,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2010-01-01,adjmedamt_gb,no,0.0,0.0,0.0,131821.7980957031,0.0,0.0,63.28379821777344,0.0,6198.1148681640625
NV,annual,2010-01-01,adjmedamt_percap,no,801.0280728501493,0.3845502008113872,37.663452326335346,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2010-01-01,rx,no,824.0,75.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2010-01-01,rx_gb,no,0.0,0.0,0.0,776.0,48.0,0.0,75.0,0.0,156.0
NV,annual,2010-01-01,rx_percap,no,5.00711674065716,0.4557448489675813,0.9479492858525692,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2011-01-01,adjmedamt,no,125599.9716796875,0.0,8145.975341796875,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2011-01-01,adjmedamt_gb,no,0.0,0.0,0.0,125599.9716796875,0.0,0.0,0.0,0.0,8145.975341796875
NV,annual,2011-01-01,adjmedamt_percap,no,692.1543470357836,0.0,44.89071269896514,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2011-01-01,rx,no,840.0,52.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2011-01-01,rx_gb,no,0.0,0.0,0.0,753.0,87.0,1.0,51.0,0.0,184.0
NV,annual,2011-01-01,rx_percap,no,4.629058778713769,0.2865607815394238,1.01398430390873,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2012-01-01,adjmedamt,no,199743.5319824219,197.34210205078134,4146.985473632813,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2012-01-01,adjmedamt_gb,no,0.0,0.0,0.0,199743.5319824219,0.0,0.0,197.34210205078134,0.0,4146.985473632813
NV,annual,2012-01-01,adjmedamt_percap,no,1050.332302155404,1.0377046120193,21.8065273818683,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2012-01-01,rx,no,1130.0,69.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2012-01-01,rx_gb,no,0.0,0.0,0.0,1005.0,125.0,1.0,68.0,0.0,191.0
NV,annual,2012-01-01,rx_percap,no,5.941997168349137,0.3628299155894606,1.004355273588217,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2013-01-01,adjmedamt,no,195327.5193939209,186.0321044921875,6734.7396240234375,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2013-01-01,adjmedamt_gb,no,0.0,0.0,0.0,187055.1678466797,8272.351547241211,0.0,186.0321044921875,0.0,6734.7396240234375
NV,annual,2013-01-01,adjmedamt_percap,no,779.6059564057252,0.7425053939906607,26.88020173512598,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2013-01-01,rx,no,1551.0,105.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2013-01-01,rx_gb,no,0.0,0.0,0.0,1234.0,317.0,2.0,103.0,0.0,204.0
NV,annual,2013-01-01,rx_percap,no,6.190468409864588,0.4190839349037922,0.8142202163845105,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2014-01-01,adjmedamt,no,429099.3713989258,668.525390625,9208.514831542967,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2014-01-01,adjmedamt_gb,no,0.0,0.0,0.0,330886.2978515625,98213.07354736328,0.0,668.525390625,0.0,9208.514831542967
NV,annual,2014-01-01,adjmedamt_percap,no,1236.319150807768,1.926152304852806,26.53153091233459,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2014-01-01,rx,no,2825.0,131.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2014-01-01,rx_gb,no,0.0,0.0,0.0,1985.0,840.0,2.0,129.0,12.0,299.0
NV,annual,2014-01-01,rx_percap,no,8.139377108956277,0.3774366022206274,0.8960517808443902,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2015-01-01,adjmedamt,no,895014.8530883789,1132.070083618164,22284.20617675781,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2015-01-01,adjmedamt_gb,no,0.0,0.0,0.0,686993.5808105469,208021.272277832,0.0,1132.070083618164,0.0,22284.20617675781
NV,annual,2015-01-01,adjmedamt_percap,no,2276.117502205002,2.878974044011248,56.67109492835953,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2015-01-01,rx,no,4729.0,209.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2015-01-01,rx_gb,no,0.0,0.0,0.0,3505.0,1224.0,4.0,205.0,15.0,685.0
NV,annual,2015-01-01,rx_percap,no,12.02634753019521,0.5315091211272571,1.780174089899904,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2016-01-01,adjmedamt,no,1153943.887390137,1409000.458114624,25378.9182434082,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2016-01-01,adjmedamt_gb,no,0.0,0.0,0.0,1012378.602539063,141565.2848510742,1408275.7568359382,724.7012786865234,0.0,25378.9182434082
NV,annual,2016-01-01,adjmedamt_percap,no,2700.3056417021803,3297.155024420641,59.388360960920785,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2016-01-01,rx,no,6711.0,826.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2016-01-01,rx_gb,no,0.0,0.0,0.0,5513.0,1198.0,597.0,229.0,21.0,934.0
NV,annual,2016-01-01,rx_percap,no,15.704187490822552,1.9328950778452432,2.2347636795910497,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2017-01-01,adjmedamt,no,1707017.5875549319,222580.3645019531,220482.0954284668,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2017-01-01,adjmedamt_gb,no,0.0,0.0,0.0,1627101.68359375,79915.90396118164,222092.7294921875,487.635009765625,175855.1845703125,44626.9108581543
NV,annual,2017-01-01,adjmedamt_percap,no,3878.315608437707,505.6988914895407,500.93165900304933,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2017-01-01,rx,no,8566.0,1015.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2017-01-01,rx_gb,no,0.0,0.0,0.0,7561.0,1005.0,741.0,274.0,212.0,1508.0
NV,annual,2017-01-01,rx_percap,no,19.46180973417084,2.306063142678427,3.907811433898418,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2018-01-01,adjmedamt,yes,2795852.357157311,233906.5486538232,452856.88964526454,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2018-01-01,adjmedamt_gb,yes,0.0,0.0,0.0,2665703.37706138,130148.98009593089,224842.96527351462,9063.583380308659,391298.68648747203,61558.20315779253
NV,annual,2018-01-01,adjmedamt_percap,yes,5984.414725482045,500.6679950631818,969.3228013243885,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2018-01-01,rx,yes,13549.53173272979,2801.421010928877,2572.3274931608303,0.0,0.0,0.0,0.0,0.0,0.0
NV,annual,2018-01-01,rx_gb,yes,0.0,0.0,0.0,11602.87956535232,1946.652167377467,2336.158000388692,465.2630105401844,390.6756138678163,2181.6518792930137
NV,annual,2018-01-01,rx_percap,yes,29.002252932690183,5.996334215274258,5.5059683282009,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2010-01-01,adjmedamt,no,29978633.75390625,0.0,490102.3208007813,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2010-01-01,adjmedamt_gb,no,0.0,0.0,0.0,29472006.75976563,506626.994140625,0.0,0.0,0.0,490102.3208007813
NY,annual,2010-01-01,adjmedamt_percap,no,8431.148227889375,0.0,137.8356781507948,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2010-01-01,rx,no,131297.0,0.0,5909.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2010-01-01,rx_gb,no,0.0,0.0,0.0,129267.0,2030.0,0.0,0.0,12.0,5897.0
NY,annual,2010-01-01,rx_percap,no,36.92578114014118,0.0,1.6618387378012767,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2011-01-01,adjmedamt,no,38762656.03564453,0.0,471885.15979003906,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2011-01-01,adjmedamt_gb,no,0.0,0.0,0.0,37748639.25976563,1014016.7758789059,0.0,0.0,49613.7275390625,422271.43225097656
NY,annual,2011-01-01,adjmedamt_percap,no,10399.80737411308,0.0,126.6041924476545,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2011-01-01,rx,no,169077.0,8.0,6864.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2011-01-01,rx_gb,no,0.0,0.0,0.0,162460.0,6617.0,0.0,8.0,96.0,6768.0
NY,annual,2011-01-01,rx_percap,no,45.36242897741564,0.0021463559905802,1.841573439917795,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2012-01-01,adjmedamt,no,43506884.11837769,0.0,584229.8163452147,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2012-01-01,adjmedamt_gb,no,0.0,0.0,0.0,42559072.20629883,947811.9120788573,0.0,0.0,264503.4677734375,319726.3485717773
NY,annual,2012-01-01,adjmedamt_percap,no,11249.82717269028,0.0,151.067689543871,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2012-01-01,rx,no,181621.0,14.0,7561.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2012-01-01,rx_gb,no,0.0,0.0,0.0,173626.0,7995.0,0.0,14.0,334.0,7227.0
NY,annual,2012-01-01,rx_percap,no,46.96279456308189,0.0036200611376611,1.955091590132541,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2013-01-01,adjmedamt,no,50656622.29937701,1755.35546875,868992.5186157227,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2013-01-01,adjmedamt_gb,no,0.0,0.0,0.0,45509888.19592242,5146734.10345459,0.0,1755.35546875,539780.34375,329212.1748657227
NY,annual,2013-01-01,adjmedamt_percap,no,12571.873310294199,0.4356410981615822,215.6650671863824,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2013-01-01,rx,no,215954.0,58.0,9902.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2013-01-01,rx_gb,no,0.0,0.0,0.0,193483.0,22471.0,0.0,58.0,658.0,9244.0
NY,annual,2013-01-01,rx_percap,no,53.595091927095645,0.0143943401454548,2.457461312418853,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2014-01-01,adjmedamt,no,54020485.13409424,2470.695678710938,1595914.4381408691,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2014-01-01,adjmedamt_gb,no,0.0,0.0,0.0,44509249.20068359,9511235.933410645,0.0,2470.695678710938,1218244.021484375,377670.4166564941
NY,annual,2014-01-01,adjmedamt_percap,no,10890.028060236558,0.4980693009823793,321.7215278602132,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2014-01-01,rx,no,243213.0,151.0,13745.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2014-01-01,rx_gb,no,0.0,0.0,0.0,199338.0,43875.0,1.0,150.0,1416.0,12329.0
NY,annual,2014-01-01,rx_percap,no,49.02948183526572,0.030440197510516,2.770864336304915,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2015-01-01,adjmedamt,no,59254660.94152832,1933.870803833008,2691246.806365967,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2015-01-01,adjmedamt_gb,no,0.0,0.0,0.0,50059865.20001221,9194795.741516113,0.0,1933.870803833008,2273529.78125,417717.0251159668
NY,annual,2015-01-01,adjmedamt_percap,no,10816.16878933391,0.3530029992351713,491.2521521325465,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2015-01-01,rx,no,282974.0,189.0,19703.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2015-01-01,rx_gb,no,0.0,0.0,0.0,228030.0,54944.0,18.0,171.0,2456.0,17247.0
NY,annual,2015-01-01,rx_percap,no,51.65322859602935,0.0344994953764287,3.596526758739552,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2016-01-01,adjmedamt,no,68989335.00219727,723695.7449035646,9576333.28982544,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2016-01-01,adjmedamt_gb,no,0.0,0.0,0.0,60433758.15155029,8555576.850646973,714833.4986572266,8862.24624633789,9028779.9375,547553.3523254396
NY,annual,2016-01-01,adjmedamt_percap,no,13196.388795528079,138.42966335467042,1831.776133572966,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2016-01-01,rx,no,320090.0,1027.0,32414.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2016-01-01,rx_gb,no,0.0,0.0,0.0,264871.0,55219.0,574.0,453.0,9288.0,23126.0
NY,annual,2016-01-01,rx_percap,no,61.22731998251686,0.1964461795808829,6.200201036937429,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2017-01-01,adjmedamt,no,80467541.27392578,303568.97653198236,18118054.45672607,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2017-01-01,adjmedamt_gb,no,0.0,0.0,0.0,72685330.58251953,7782210.69140625,282421.9213867188,21147.05514526367,17452026.53125,666027.9254760742
NY,annual,2017-01-01,adjmedamt_percap,no,15281.38370233944,57.65000318227541,3440.753100068029,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2017-01-01,rx,no,377144.0,3992.0,46463.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2017-01-01,rx_gb,no,0.0,0.0,0.0,319033.0,58111.0,2921.0,1071.0,17796.0,28667.0
NY,annual,2017-01-01,rx_percap,no,71.62244656408564,0.7581104476906164,8.823668770302884,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2018-01-01,adjmedamt,yes,28049585.86395463,232646.49779770282,6801953.766495097,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2018-01-01,adjmedamt_gb,yes,0.0,0.0,0.0,26149275.92888905,1900309.935065574,214777.43972591602,17869.05807178681,6560010.062244083,241943.7042510156
NY,annual,2018-01-01,adjmedamt_percap,yes,5156.642614655804,42.769788135649975,1250.47281715132,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2018-01-01,rx,yes,448596.2635533126,9717.12058322318,51592.51049832262,0.0,0.0,0.0,0.0,0.0,0.0
NY,annual,2018-01-01,rx_gb,yes,0.0,0.0,0.0,358657.7012340368,89938.56231927582,8337.947229984044,1379.1733532391352,19727.712014648,31864.79848367462
NY,annual,2018-01-01,rx_percap,yes,82.47004503503355,1.7863977862000842,9.484779544449882,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2010-01-01,adjmedamt,no,11368252.2923584,0.0,214208.859375,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2010-01-01,adjmedamt_gb,no,0.0,0.0,0.0,10980779.40795898,387472.88439941406,0.0,0.0,0.0,214208.859375
OH,annual,2010-01-01,adjmedamt_percap,no,7754.564273645799,0.0,146.117127355131,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2010-01-01,rx,no,58651.0,21.0,3753.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2010-01-01,rx_gb,no,0.0,0.0,0.0,56182.0,2469.0,0.0,21.0,0.0,3753.0
OH,annual,2010-01-01,rx_percap,no,40.00728850109349,0.0143246160938938,2.5600135333515857,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2011-01-01,adjmedamt,no,16058605.91748047,0.0,199011.3895263672,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2011-01-01,adjmedamt_gb,no,0.0,0.0,0.0,15379643.89526367,678962.0222167969,0.0,0.0,0.0,199011.3895263672
OH,annual,2011-01-01,adjmedamt_percap,no,10688.83822508645,0.0,132.4648327836139,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2011-01-01,rx,no,82412.0,18.0,3589.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2011-01-01,rx_gb,no,0.0,0.0,0.0,76735.0,5677.0,0.0,18.0,0.0,3589.0
OH,annual,2011-01-01,rx_percap,no,54.85460819777265,0.0119810579473852,2.388889831842524,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2012-01-01,adjmedamt,no,27189475.27633667,2119.83349609375,296520.6758728027,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2012-01-01,adjmedamt_gb,no,0.0,0.0,0.0,26193495.68505859,995979.5912780763,0.0,2119.83349609375,49737.13671875,246783.5391540527
OH,annual,2012-01-01,adjmedamt_percap,no,15918.46198948853,1.241086434683099,173.60221409225448,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2012-01-01,rx,no,125287.0,39.0,5129.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2012-01-01,rx_gb,no,0.0,0.0,0.0,113882.0,11405.0,0.0,39.0,86.0,5043.0
OH,annual,2012-01-01,rx_percap,no,73.35104215905112,0.0228331003552084,3.0028454287657405,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2013-01-01,adjmedamt,no,28875960.96575928,681.8799438476562,431465.9823913574,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2013-01-01,adjmedamt_gb,no,0.0,0.0,0.0,24093429.02294922,4782531.942810059,0.0,681.8799438476562,195361.0234375,236104.9589538574
OH,annual,2013-01-01,adjmedamt_percap,no,17056.5122310744,0.4027742528171843,254.8592171418047,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2013-01-01,rx,no,158524.0,72.0,5219.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2013-01-01,rx_gb,no,0.0,0.0,0.0,128990.0,29534.0,0.0,72.0,248.0,4971.0
OH,annual,2013-01-01,rx_percap,no,93.63728355655577,0.0425291086275391,3.0827696934323168,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2014-01-01,adjmedamt,no,36824498.01174927,2031.449911117554,2033752.958282471,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2014-01-01,adjmedamt_gb,no,0.0,0.0,0.0,28529500.30236816,8294997.7093811035,0.0,2031.449911117554,1792553.10546875,241199.8528137207
OH,annual,2014-01-01,adjmedamt_percap,no,17165.26342477627,0.9469340993445547,948.0076349906584,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2014-01-01,rx,no,249797.0,290.0,7794.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2014-01-01,rx_gb,no,0.0,0.0,0.0,177627.0,72170.0,4.0,286.0,1996.0,5798.0
OH,annual,2014-01-01,rx_percap,no,116.43964043585208,0.1351797488616641,3.6330722849234838,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2015-01-01,adjmedamt,no,52470755.07458496,150465.6442832947,9816286.829833984,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2015-01-01,adjmedamt_gb,no,0.0,0.0,0.0,42538763.90466309,9931991.169921877,131380.40234375,19085.24193954468,9449197.515625,367089.3142089844
OH,annual,2015-01-01,adjmedamt_percap,no,21772.03204454466,62.43368947678256,4073.1358089623936,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2015-01-01,rx,no,378342.0,1201.0,21093.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2015-01-01,rx_gb,no,0.0,0.0,0.0,281365.0,96977.0,274.0,927.0,9901.0,11192.0
OH,annual,2015-01-01,rx_percap,no,156.9879094762059,0.4983387498108149,8.752255828276034,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2016-01-01,adjmedamt,no,64502434.01921082,824338.7931251527,29459796.56738281,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2016-01-01,adjmedamt_gb,no,0.0,0.0,0.0,54835379.73950195,9667054.279708862,725280.0983886719,99058.69473648073,29086798.22021484,372998.3471679688
OH,annual,2016-01-01,adjmedamt_percap,no,26592.674765188665,339.8534296454063,12145.507385530711,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2016-01-01,rx,no,550366.0,5607.0,45797.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2016-01-01,rx_gb,no,0.0,0.0,0.0,401630.0,148736.0,2048.0,3559.0,29581.0,16216.0
OH,annual,2016-01-01,rx_percap,no,226.9015776282002,2.311620168690141,18.880911158463057,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2017-01-01,adjmedamt,no,73591795.27229118,839965.3562717438,44146140.13949585,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2017-01-01,adjmedamt_gb,no,0.0,0.0,0.0,40414892.92272949,33176902.34956169,752802.2646484375,87163.09162330627,43678038.375,468101.7644958496
OH,annual,2017-01-01,adjmedamt_percap,no,31030.40233643286,354.1762075152308,18614.47305451032,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2017-01-01,rx,no,848444.0,11606.0,68184.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2017-01-01,rx_gb,no,0.0,0.0,0.0,375845.0,472599.0,7514.0,4092.0,44406.0,23778.0
OH,annual,2017-01-01,rx_percap,no,357.7512762464881,4.893736430591461,28.75017446005929,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2018-01-01,adjmedamt,yes,75365608.77899629,1310848.868884229,34775595.30989023,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2018-01-01,adjmedamt_gb,yes,0.0,0.0,0.0,25113608.12855536,50252000.65044094,1275385.903277518,35462.96560671054,34377704.06169687,397891.24819335993
OH,annual,2018-01-01,adjmedamt_percap,yes,34944.62240337044,607.7986961582225,16124.331331550333,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2018-01-01,rx,yes,943897.2464024036,15995.878255715817,60799.86631044111,0.0,0.0,0.0,0.0,0.0,0.0
OH,annual,2018-01-01,rx_gb,yes,0.0,0.0,0.0,270612.76673155447,673284.4796708492,13795.412917311929,2200.465338403888,35626.379969101115,25173.48634133998
OH,annual,2018-01-01,rx_percap,yes,437.6549648771031,7.416777157541556,28.19095347088714,0.0,0.0,0.0,0.0,0.0,0.0
OK,annual,2010-01-01,adjmedamt,no,991326.1962890624,0.0,36746.24255371094,0.0,0.0,0.0,0.0,0.0,0.0
OK,annual,2010-01-01,adjmedamt_gb,no,0.0,0.0,0.0,836443.1228027344,154883.0734863281,0.0,0.0,0.0,36746.24255371094
OK,annual,2010-01-01,adjmedamt_percap,no,2248.059729250806,0.0,83.33054084065799,0.0,0.0,0.0,0.0,0.0,0.0
OK,annual,2010-01-01,rx,no,3640.0,55.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0
OK,annual,2010-01-01,rx_gb,no,0.0,0.0,0.0,3041.0,599.0,0.0,55.0,21.0,864.0
